"Id Empenho";"CÛdigo Empenho";"CÛdigo Empenho Resumido";"Data Emiss„o";"CÛdigo Tipo Documento";"Tipo Documento";"Tipo Empenho";"EspÈcie Empenho";"CÛdigo ”rg„o Superior";"”rg„o Superior";"CÛdigo ”rg„o";"”rg„o";"CÛdigo Unidade Gestora";"Unidade Gestora";"CÛdigo Gest„o";"Gest„o";"CÛdigo Favorecido";"Favorecido";"ObservaÁ„o";"CÛdigo Esfera OrÁament·ria";"Esfera OrÁament·ria";"CÛdigo Tipo CrÈdito";"Tipo CrÈdito";"CÛdigo Grupo Fonte Recurso";"Grupo Fonte Recurso";"CÛdigo Fonte Recurso";"Fonte Recurso";"CÛdigo Unidade OrÁament·ria";"Unidade OrÁament·ria";"CÛdigo FunÁ„o";"FunÁ„o";"CÛdigo SubFunÁ„o";"SubFunÁ„o";"CÛdigo Programa";"Programa";"CÛdigo AÁ„o";"AÁ„o";"Linguagem Cidad„";"CÛdigo SubtÌtulo (Localizador)";"SubtÌtulo (Localizador)";"CÛdigo Plano OrÁament·rio";"Plano OrÁament·rio";"CÛdigo Programa Governo";"Nome Programa Governo";"Autor Emenda";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de LicitaÁ„o";"Inciso";"Amparo";"ReferÍncia de Dispensa ou Inexigibilidade";"CÛdigo ConvÍnio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Convers„o"
"46216721";"154003152792015NE006692";"2015NE006692";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"26000";"MinistÈrio da EducaÁ„o";"26291";"FundaÁ„o CoordenaÁ„o de AperfeiÁoamento ";"154003";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"15279";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"***.423.490-**";"BENILDO SOUSA CAVADA";"PARA ATENDER AUXPE FUNCAP - 2015SLR49910 - CUSTEIO.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"12";"RECURSOS DEST.A MANUT.E DES.DO ENSINO";"26291";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"12";"EducaÁ„o";"364";"Ensino superior";"2032";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"0487";"CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR";"Bolsas de Estudos no PaÌs";"04870001";"CONCESSAO DE BOLSAS DE ESTUDO NO ENSI - NACIONAL";"0002";"CONCESSAO DE BOLSAS DE ESTUDOS NO PAIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"20";"AuxÌlio Financeiro a Pesquisadores";"88887.099784/2015-01";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"25000,00";"25000,00";"1,0000"
"44213063";"154003152792015NE004841";"2015NE004841";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"26000";"MinistÈrio da EducaÁ„o";"26291";"FundaÁ„o CoordenaÁ„o de AperfeiÁoamento ";"154003";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"15279";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"***.423.490-**";"BENILDO SOUSA CAVADA";"PARA ATENDER AUXPE FUNCAP - 2015SLR44030 - CUSTEIO.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"12";"RECURSOS DEST.A MANUT.E DES.DO ENSINO";"26291";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"12";"EducaÁ„o";"364";"Ensino superior";"2032";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"0487";"CONCESSAO DE BOLSAS DE ESTUDO NO ENSINO SUPERIOR";"Bolsas de Estudos no PaÌs";"04870001";"CONCESSAO DE BOLSAS DE ESTUDO NO ENSI - NACIONAL";"0002";"CONCESSAO DE BOLSAS DE ESTUDOS NO PAIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"20";"AuxÌlio Financeiro a Pesquisadores";"88887.099784/2015-01";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"100000,00";"100000,00";"1,0000"
"48310220";"652000000012015NE000045";"2015NE000045";"01/05/2015";"NE";"Nota de Empenho";"Global";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52132";"Comando da Marinha - Fundo Naval";"652000";"DIRETORIA DE PORTOS E COSTAS";"00001";"TESOURO NACIONAL";"05531749000189";"ELEVADORES IVIMAIA LTDA";"TERMO ADITIVO NR 52000/2012-003/02.                                           PREGAO ELETRONICO NR 003/2012.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"2";"Recursos de Outras Fontes - ExercÌcio Corrente";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"AdministraÁ„o geral";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"P.E NR 003/2012.";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"787,91";"787,91";"1,0000"
"52410452";"652000000012015NE000053";"2015NE000053";"01/05/2015";"NE";"Nota de Empenho";"Global";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52132";"Comando da Marinha - Fundo Naval";"652000";"DIRETORIA DE PORTOS E COSTAS";"00001";"TESOURO NACIONAL";"05630085000105";"VICMA COMERCIO DE EQUIPAMENTOS PARA ESCRITORIO LTDA";"MANUTENCAO.                                                                   CONTRATO N∫ 52000/2014-008/00                                                 ADESAO PREGAO ELETRONICO N∫ 23/2014 DO BFLA";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"2";"Recursos de Outras Fontes - ExercÌcio Corrente";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"122";"AdministraÁ„o geral";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"P.E N∫ 23/2014 BFLA";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"11312,28";"11312,28";"1,0000"
"50409793";"160016000012015NE800334";"2015NE800334";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ANULA«√O";"52000";"MinistÈrio da Defesa";"52121";"Comando do ExÈrcito";"160016";"COMANDO DO COMANDO MILITAR DA AMAZONIA";"00001";"TESOURO NACIONAL";"02037069000115";"G REFRIGERACAO COMERCIO E SERVICOS DE REFRIGERACAO LTDA";"ANULACAO POR INTERESSE DA ADMINISTRACAO.";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"301";"AtenÁ„o b·sica";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"AssistÍncia MÈdica e OdontolÛgica";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0003";"ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"2389/2013-47";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"528,00";"528,00";"1,0000"
"46509538";"160016000012015NE800291";"2015NE800291";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ANULA«√O";"52000";"MinistÈrio da Defesa";"52121";"Comando do ExÈrcito";"160016";"COMANDO DO COMANDO MILITAR DA AMAZONIA";"00001";"TESOURO NACIONAL";"05816716000185";"MARIA APARECIDA PEREIRA DOS SANTOS - ME";"ANULACAO POR TER SIO DIGITADO COM INCORRECAO NA MODALIDADE.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"153";"Defesa terrestre";"2058";"DEFESA NACIONAL";"20XK";"LOGISTICA MILITAR TERRESTRE";"";"20XK0001";"LOGISTICA MILITAR TERRESTRE           - NACIONAL";"0005";"LOGISTICA DE MATERIAL E EQUIPAMENTO MILITAR";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"64115003604201415";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"3468,88";"3468,88";"1,0000"
"50008990";"153061152282015NE800253";"2015NE800253";"01/05/2015";"NE";"Nota de Empenho";"Global";"ORIGINAL";"26000";"MinistÈrio da EducaÁ„o";"26237";"Universidade Federal de Juiz de Fora";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"15228";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"04552404000149";"ADCON - ADMINISTRACAO E CONSERVACAO EIRELI";"TEM CONTRATO                                                                  CONTRATATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS DE VIGIA DURANTE 3 MESES (01/05/15 A 31/07/15)  PROC ORIGEM: 2015DI00016";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"12";"RECURSOS DEST.A MANUT.E DES.DO ENSINO";"26237";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"12";"EducaÁ„o";"364";"Ensino superior";"2032";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0031";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"37";"LocaÁ„o de M„o-de-Obra";"23071004867/15-91";"Dispensa de LicitaÁ„o";"04";"LEI 8666";"ART24/04 LEI 8666/93";"-1";"SEM INFORMACAO";"219167,70";"219167,70";"1,0000"
"49108859";"153061152282015NE800254";"2015NE800254";"01/05/2015";"NE";"Nota de Empenho";"Global";"ORIGINAL";"26000";"MinistÈrio da EducaÁ„o";"26237";"Universidade Federal de Juiz de Fora";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"15228";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"25183468000190";"PLANTAO SERVICOS DE VIGILANCIA LTDA";"TEM CONTRATO                                                                  CONTRATATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS DE VIGILANCIA ARMADA DURANTE 3 MESES (01/05/15 A 31/07/15)  PROC ORIGEM: 2015DI00017";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"12";"RECURSOS DEST.A MANUT.E DES.DO ENSINO";"26237";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"12";"EducaÁ„o";"364";"Ensino superior";"2032";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0031";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"37";"LocaÁ„o de M„o-de-Obra";"23071004869/15-80";"Dispensa de LicitaÁ„o";"04";"LEI 8666";"ART24/04 LEI 8666/93";"-1";"SEM INFORMACAO";"504739,98";"504739,98";"1,0000"
"48809808";"160016000012015NE800336";"2015NE800336";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ANULA«√O";"52000";"MinistÈrio da Defesa";"52121";"Comando do ExÈrcito";"160016";"COMANDO DO COMANDO MILITAR DA AMAZONIA";"00001";"TESOURO NACIONAL";"02037069000115";"G REFRIGERACAO COMERCIO E SERVICOS DE REFRIGERACAO LTDA";"ANUALCAO POR DIGITACAO NCORRETA NO CAMPO OBSERVCAO NUMERO DE NC.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"331";"ProteÁ„o e benefÌcios ao trabalhador";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2012";"AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"AuxÌlio-AlimentaÁ„o";"20120001";"AUXILIO-ALIMENTACAO AOS SERVIDORES CI - NACIONAL";"0004";"ALIMENTACAO DE MILITARES EM RANCHO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"2389/2013-47";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"1939,00";"1939,00";"1,0000"
"50110050";"160016000012015NE800333";"2015NE800333";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52121";"Comando do ExÈrcito";"160016";"COMANDO DO COMANDO MILITAR DA AMAZONIA";"00001";"TESOURO NACIONAL";"02037069000115";"G REFRIGERACAO COMERCIO E SERVICOS DE REFRIGERACAO LTDA";"39:17-MNT E CONSERVACAO DE MAQ.E EQP - 2015NC004457 DE 15ABR2015 DO DGP-GESTORSRP 6/2014, UASG 200071-PROC REP AM - 'PARTICIPANTE' - ATENDE DIEX N∫ 017-ALMX1∫ B COM SL -  PROC ORIGEM: 05000062014";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"331";"ProteÁ„o e benefÌcios ao trabalhador";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2012";"AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES";"AuxÌlio-AlimentaÁ„o";"20120001";"AUXILIO-ALIMENTACAO AOS SERVIDORES CI - NACIONAL";"0004";"ALIMENTACAO DE MILITARES EM RANCHO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"2389/2013-47";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"1939,00";"1939,00";"1,0000"
"49308848";"135006132032015NE000872";"2015NE000872";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"22000";"MinistÈrio da Agricultura e Pecu·ria";"22202";"Empresa Brasileira de Pesquisa Agropecu·ria";"135006";"EMBRAPA/CPATU";"13203";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"07346264000140";"ARRAIS SERVICOS MECANICOS, CONSTRUCAO, CONSERVACAO E LO";"01.11.01.002.01.02-3, 0200 PESQ. E TT., PTRES 086333, FONTE: 0100-400.ASVM/SMV27/2015 - L200 SPORT PLACA NSL-1498. FORNECIMENTO MATERIAL E PECAS NOVAS..... CONFORME PROCESSO 006/2013, PREGAO 002/2013, CONTRATO 222500.13/0027-7.";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"20";"Agricultura";"572";"Desenvolvimento tecnolÛgico e engenharia";"2042";"PESQUISA E INOVACOES PARA A AGROPECUARIA";"20Y6";"PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA";"";"20Y60001";"PESQUISA, DESENVOLVIMENTO E TRANSFERE - NACIONAL";"0003";"P&D PARA A SUSTENTABILIDADE DO AGRONEGOCIO E SUA ADAPTACAO AS MUDANCAS AMBIENTAIS GLOBAIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"30";"Material de Consumo";"ASVM/SMV-27/2015";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"1000,00";"1000,00";"1,0000"
"51509123";"153113152342015NE800073";"2015NE800073";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"26000";"MinistÈrio da EducaÁ„o";"26243";"Universidade Federal do Rio Grande do Norte";"153113";"CENTRO DE CIENCIAS SOCIAIS APLICADAS DA UFRN";"15234";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"06177718000134";"V & M INFORMATICA LTDA";"AQUISICAO DE CARREGADOR DE BATERIA CONFORME REQUISICAO 44198/2014.  PROC ORIGEM: 05000122014";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"12";"RECURSOS DEST.A MANUT.E DES.DO ENSINO";"26243";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"12";"EducaÁ„o";"364";"Ensino superior";"2032";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"";"20RK0024";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DO RIO GRA";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"92";"Despesas de ExercÌcios Anteriores";"23077000915201431";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"290,00";"290,00";"1,0000"
"47211176";"511828572022015NE800214";"2015NE800214";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"33000";"MinistÈrio da PrevidÍncia Social";"37202";"Instituto Nacional do Seguro Social";"511828";"GERENCIA EXECUTIVA UBERABA";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"06911840000192";"NEXUS VIGILANCIA LTDA";"ATENDER DESPESAS COM TERMO ADITIVO 10/2015 AO CONTRATO 103/2010,PROCESSO 35161000431/2010-98, SERVICOS DE VIGILANCIA ELETRONICA POR MAIS UM MES, DE 01/05 A 31/05/2015,CONF.DESPACHO AUT.42/2015,BSL NR.100/2015.  PROC ORIGEM: 2010PR0000";"2";"OrÁamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"18";"CONTRIBUICOES SOBRE CONCURSOS DE PROGNOSTICOS";"33201";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"PrevidÍncia social";"271";"PrevidÍncia b·sica";"2061";"PREVIDENCIA SOCIAL";"2593";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"";"25930001";"FUNCIONAMENTO DAS UNIDADES DESCENTRAL - NACIONAL";"0000";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"39";"Outros ServiÁos de Terceiros - Pessoa JurÌd";"35118000245201084";"Preg„o";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"51024,34";"51024,34";"1,0000"
"46611032";"135025132032015NE000764";"2015NE000764";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"22000";"MinistÈrio da Agricultura e Pecu·ria";"22202";"Empresa Brasileira de Pesquisa Agropecu·ria";"135025";"EMBRAPA/CNPMA";"13203";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"***.110.458-**";"RAFAEL DE MOURA DIAS";"EMPENHO DE VALOR P/CONTRATACAO DO ESTAGIARIO RAFAEL DE MOURA DIAS DE 02/05 A  31/04/2016,PARA RECEBER TREINAMENTO E EXECUTAR ATIVIDADES NOS PROJETOS DO     CNPMA ( NILZA PATRICIA RAMOS)";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"20";"Agricultura";"572";"Desenvolvimento tecnolÛgico e engenharia";"2042";"PESQUISA E INOVACOES PARA A AGROPECUARIA";"20Y6";"PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA";"";"20Y60001";"PESQUISA, DESENVOLVIMENTO E TRANSFERE - NACIONAL";"0002";"P&D EM SISTEMAS INOVADORES PARA A PRODUCAO AGROPECUARIA SUSTENTAVEL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"36";"Outros ServiÁos de Terceiros - Pessoa FÌsic";"TERMO D ESTAGIO";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"7800,00";"7800,00";"1,0000"
"46211004";"179083178012015NE001458";"2015NE001458";"01/05/2015";"NE";"Nota de Empenho";"Ordin·rio";"ORIGINAL";"25000";"MinistÈrio da Fazenda";"25211";"Casa da Moeda do Brasil";"179083";"CASA DA MOEDA DO BRASIL";"17801";"CASA DA MOEDA DO BRASIL - CMB";"110174";"DIRETORIA DE GESTAO INTERNA/SE/CGU";"PAGTO. DEPOSITO DE CAUCAO A CONTROLADORIA GERAL DA UNIAO CF. BDC. 05/MAR/15.";"4";"OrÁamento PrÛprio das Estatais n„o Dependentes";"A";"INICIAL (LOA)";"2";"Recursos de Outras Fontes - ExercÌcio Corrente";"50";"RECURSOS N√O-FINANCEIROS DIRETAM. ARRECADADO";"25211";"CASA DA MOEDA DO BRASIL - CMB";"22";"Ind˙stria";"662";"ProduÁ„o industrial";"0758";"PRODUCAO DE MOEDA E DOCUMENTOS DE SEGURANCA";"4105";"MANUTENCAO E ADEQUACAO DA INFRAESTRUTURA OPERACIONAL";"";"41050001";"MANUTENCAO E ADEQUACAO DA INFRA-ESTRU - NACIONAL";"-1";"Sem informaÁ„o";"-1";"Sem informaÁ„o";"InformaÁ„o do autor n„o disponÌvel";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"67";"DepÛsitos compulsÛrios";"-8";"N„o se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"3799,20";"3799,20";"1,0000"
"43711018";"160094000012015NE400640";"2015NE400640";"01/05/2015";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"52000";"MinistÈrio da Defesa";"52121";"Comando do ExÈrcito";"160094";"COMISSAO DO EXERCITO BRASILEIRO EM WASHINGTON";"00001";"TESOURO NACIONAL";"EX1605047";"EDILSON DA SILVA COUTINHO";"MSG FAX 06 S ASIT EME 27 ABR 15 MNT ADITANCIAS ABRIL PDR 400640/5/15          CONTRATO:1500005 MOEDA:USD                                                    2015NC000105 E M E TX:3.034";"1";"OrÁamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos do Tesouro - ExercÌcio Corrente";"00";"RECURSOS ORDINARIOS";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"122";"AdministraÁ„o geral";"2108";"PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA DEFESA";"2000";"ADMINISTRACAO DA UNIDADE";"AdministraÁ„o de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0001";"MANUTENCAO GERAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"AplicaÁıes Diretas";"04";"ContrataÁ„o por Tempo Determinado";"1500005";"Suprimento de Fundo";"01";"DEC93872";"ART45/01 DEC93872/86";"-1";"SEM INFORMACAO";"2617,00";"7939,97";"0,3296"
